"archive_path","entry_path","depth","entry_kind","uncompressed_size_bytes","compressed_size_bytes","last_write_time"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4_146screws/T2_Current_data.csv","2","file","53418858","6886330","2025-04-23T10:56:54.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4_146screws/T2_Delta_T_data.csv","2","file","104646027","1410046","2025-04-23T10:57:22.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4_146screws/T2_X_data.csv","2","file","57514061","15383377","2025-04-23T10:55:20.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4_146screws/T2_Y_data.csv","2","file","57233757","15564674","2025-04-23T10:55:58.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4_146screws/T2_Z_data.csv","2","file","56925617","15792015","2025-04-23T10:56:24.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/5screws/","2","directory","0","0","2025-04-17T10:58:18.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/5screws/T2_Current_data.csv","2","file","53087044","7040025","2025-04-23T10:30:46.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/5screws/T2_Delta_T_data.csv","2","file","104770004","1435001","2025-04-23T10:31:40.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/5screws/T2_X_data.csv","2","file","57563288","15316037","2025-04-23T10:27:56.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/5screws/T2_Y_data.csv","2","file","57334532","15412505","2025-04-23T10:28:50.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/5screws/T2_Z_data.csv","2","file","56911669","15952361","2025-04-23T10:29:48.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/6screws/","2","directory","0","0","2025-04-17T10:56:24.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/6screws/T2_Current_data.csv","2","file","53245941","7105465","2025-04-23T10:25:14.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/6screws/T2_Delta_T_data.csv","2","file","104730236","1429622","2025-04-23T10:26:14.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/6screws/T2_X_data.csv","2","file","57020969","15570633","2025-04-23T10:22:22.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/6screws/T2_Y_data.csv","2","file","57025913","15567836","2025-04-23T10:23:18.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/6screws/T2_Z_data.csv","2","file","56729929","16036001","2025-04-23T10:24:16.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/7screws/","2","directory","0","0","2025-04-17T10:54:30.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/7screws/T2_Current_data.csv","2","file","53261146","7695354","2025-04-23T10:19:42.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/7screws/T2_Delta_T_data.csv","2","file","105406893","1426195","2025-04-23T10:20:42.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/7screws/T2_X_data.csv","2","file","57293540","15449861","2025-04-23T10:16:54.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/7screws/T2_Y_data.csv","2","file","57076386","15665315","2025-04-23T10:17:46.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/7screws/T2_Z_data.csv","2","file","56826965","15970757","2025-04-23T10:18:42.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/8screws/","2","directory","0","0","2025-04-17T10:52:34.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/8screws/T2_Current_data.csv","2","file","53112667","7115546","2025-04-23T10:14:14.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/8screws/T2_Delta_T_data.csv","2","file","104634888","1398897","2025-04-23T10:15:12.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/8screws/T2_X_data.csv","2","file","57809578","15197777","2025-04-23T10:11:18.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/8screws/T2_Y_data.csv","2","file","58102282","15264419","2025-04-23T10:12:14.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/8screws/T2_Z_data.csv","2","file","57045879","15363208","2025-04-23T10:13:14.0000000+08:00"
"馬達研究\階段3.zip","階段3/","0","directory","0","0","2025-06-30T18:36:32.0000000+08:00"
"馬達研究\階段3.zip","階段3/csv.zip","0","nested_archive","1629571433","1630068181","2025-06-30T18:36:24.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip","csv/","1","directory","0","0","2025-06-30T18:35:50.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip","csv/T3/","1","directory","0","0","2025-06-30T18:35:42.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip","csv/T3/11000rpm.zip","1","nested_archive","546706787","545474219","2025-06-30T18:35:26.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/","2","directory","0","0","2025-04-17T10:18:04.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/1screws/","2","directory","0","0","2025-04-17T11:31:02.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/1screws/T3_Current_data.csv","2","file","53177533","6941423","2025-04-23T10:51:10.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/1screws/T3_Delta_T_data.csv","2","file","104710512","1428870","2025-04-23T10:51:54.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/1screws/T3_X_data.csv","2","file","57515158","15172264","2025-04-23T10:48:52.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/1screws/T3_Y_data.csv","2","file","58202414","15172014","2025-04-23T10:49:40.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/1screws/T3_Z_data.csv","2","file","57183245","15362736","2025-04-23T10:50:24.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/2screws/","2","directory","0","0","2025-04-17T11:29:08.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/2screws/T3_Current_data.csv","2","file","53381216","6805177","2025-04-23T10:46:46.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/2screws/T3_Delta_T_data.csv","2","file","102915088","1387494","2025-04-23T10:47:32.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/2screws/T3_X_data.csv","2","file","57001075","15374602","2025-04-23T10:44:28.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/2screws/T3_Y_data.csv","2","file","57412894","15434579","2025-04-23T10:45:16.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/2screws/T3_Z_data.csv","2","file","56971930","15603784","2025-04-23T10:46:00.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3screws/","2","directory","0","0","2025-04-17T11:27:14.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3screws/T3_Current_data.csv","2","file","53131235","7296813","2025-04-23T10:42:16.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3screws/T3_Delta_T_data.csv","2","file","99566084","1369567","2025-04-23T10:43:02.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3screws/T3_X_data.csv","2","file","56910688","15553850","2025-04-23T10:39:44.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3screws/T3_Y_data.csv","2","file","57007269","15633504","2025-04-23T10:40:36.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3screws/T3_Z_data.csv","2","file","56771261","15973039","2025-04-23T10:41:26.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3_14screws/","2","directory","0","0","2025-04-17T11:32:56.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3_14screws/T3_Current_data.csv","2","file","53185985","7312160","2025-04-23T10:55:26.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3_14screws/T3_Delta_T_data.csv","2","file","104662280","1430748","2025-04-23T10:56:02.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3_14screws/T3_X_data.csv","2","file","57686800","15100049","2025-04-23T10:53:22.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3_14screws/T3_Y_data.csv","2","file","58464081","15196029","2025-04-23T10:54:08.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/3_14screws/T3_Z_data.csv","2","file","57385288","15303693","2025-04-23T10:54:46.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4screws/","2","directory","0","0","2025-04-17T11:25:20.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4screws/T3_Current_data.csv","2","file","53399595","6837631","2025-04-23T10:37:30.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4screws/T3_Delta_T_data.csv","2","file","104729059","1414227","2025-04-23T10:38:16.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4screws/T3_X_data.csv","2","file","57007602","15625737","2025-04-23T10:35:02.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4screws/T3_Y_data.csv","2","file","56946991","15727974","2025-04-23T10:35:50.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4screws/T3_Z_data.csv","2","file","56765013","16002592","2025-04-23T10:36:40.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4_146screws/","2","directory","0","0","2025-04-17T11:34:46.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4_146screws/T3_Current_data.csv","2","file","53190996","7228074","2025-04-23T10:58:06.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4_146screws/T3_Delta_T_data.csv","2","file","104735978","1436388","2025-04-23T10:58:24.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4_146screws/T3_X_data.csv","2","file","57146286","15553083","2025-04-23T10:57:00.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4_146screws/T3_Y_data.csv","2","file","57028089","15688253","2025-04-23T10:57:26.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/4_146screws/T3_Z_data.csv","2","file","56885103","15962634","2025-04-23T10:57:46.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/5screws/","2","directory","0","0","2025-04-17T11:23:28.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/5screws/T3_Current_data.csv","2","file","53362841","6926893","2025-04-23T10:32:50.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/5screws/T3_Delta_T_data.csv","2","file","96697949","1302343","2025-04-23T10:33:34.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/5screws/T3_X_data.csv","2","file","56848887","15426165","2025-04-23T10:30:10.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/5screws/T3_Y_data.csv","2","file","57301291","15499462","2025-04-23T10:31:06.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/5screws/T3_Z_data.csv","2","file","56802388","15951414","2025-04-23T10:31:58.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/6screws/","2","directory","0","0","2025-04-17T11:21:36.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/6screws/T3_Current_data.csv","2","file","53349927","6978937","2025-04-23T10:27:34.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/6screws/T3_Delta_T_data.csv","2","file","100290474","1337546","2025-04-23T10:28:32.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/6screws/T3_X_data.csv","2","file","57229883","15307506","2025-04-23T10:24:46.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/6screws/T3_Y_data.csv","2","file","57746345","15326498","2025-04-23T10:25:36.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/6screws/T3_Z_data.csv","2","file","57097579","15498785","2025-04-23T10:26:34.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/7screws/","2","directory","0","0","2025-04-17T11:19:44.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/7screws/T3_Current_data.csv","2","file","53401864","6713173","2025-04-23T10:22:04.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/7screws/T3_Delta_T_data.csv","2","file","95988646","1334154","2025-04-23T10:23:02.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/7screws/T3_X_data.csv","2","file","57338197","15213999","2025-04-23T10:19:18.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/7screws/T3_Y_data.csv","2","file","57805147","15078197","2025-04-23T10:20:10.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/7screws/T3_Z_data.csv","2","file","57032332","15395521","2025-04-23T10:21:06.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/8screws/","2","directory","0","0","2025-04-17T11:17:48.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/8screws/T3_Current_data.csv","2","file","53400766","6730386","2025-04-23T10:16:44.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/8screws/T3_Delta_T_data.csv","2","file","96590318","1280749","2025-04-23T10:17:38.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/8screws/T3_X_data.csv","2","file","58200215","14934684","2025-04-23T10:14:06.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/8screws/T3_Y_data.csv","2","file","59167448","14973506","2025-04-23T10:14:54.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/11000rpm.zip","11000rpm/8screws/T3_Z_data.csv","2","file","57457344","15155325","2025-04-23T10:15:48.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip","csv/T3/6000rpm.zip","1","nested_archive","542071000","540814422","2025-06-30T18:35:22.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/","2","directory","0","0","2025-04-17T10:17:48.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/1screws/","2","directory","0","0","2025-04-17T11:30:34.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/1screws/T3_Current_data.csv","2","file","53167573","7867038","2025-04-23T10:47:36.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/1screws/T3_Delta_T_data.csv","2","file","104724957","1428252","2025-04-23T10:48:28.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/1screws/T3_X_data.csv","2","file","57891272","15063811","2025-04-23T10:45:26.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/1screws/T3_Y_data.csv","2","file","59043052","15014305","2025-04-23T10:46:10.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/1screws/T3_Z_data.csv","2","file","57622586","15278162","2025-04-23T10:46:58.0000000+08:00"
"馬達研究\階段3.zip::階段3/csv.zip::csv/T3/6000rpm.zip","6000rpm/2screws/","2","directory","0","0","2025-04-17T11:28:42.0000000+08:00"
